TUMOR,STROMA,COMPLEX,LYMPHO,DEBRIS,MUCOSA,ADIPOSE,EMPTY
0.00026677852,0.88961685,0.07828326,0.003068269,0.02459219,0.004111036,5.8084664e-05,3.5026765e-06
0.00025806698,0.9166042,0.059475146,0.002685104,0.018421352,0.0019915947,0.00051137136,5.2978394e-05
0.0012760682,0.62470967,0.27454773,0.017679304,0.033421665,0.048071746,0.00023947828,5.4333712e-05
0.029493509,0.075335234,0.31116068,0.08304553,0.08178051,0.4177493,0.001121612,0.00031359802
0.009362177,0.18647374,0.5232613,0.0742126,0.13618374,0.0700695,0.0003624022,7.451163e-05
0.05774768,0.4360538,0.2194893,0.04851815,0.12028974,0.11596193,0.0016584073,0.00028094676
0.010021452,0.9022826,0.047055468,0.004297371,0.026565786,0.004710947,0.0045632883,0.0005031698
0.013563869,0.76630306,0.09330894,0.022536865,0.08100186,0.015434307,0.007320973,0.0005300329
0.00940419,0.5226628,0.22959311,0.02719145,0.012085045,0.1960115,0.002814301,0.00023758339
0.025221424,0.46537167,0.31960204,0.03673274,0.026979834,0.12236878,0.0030804102,0.00064312137
0.01861858,0.034877468,0.13478561,0.092727885,0.023803074,0.6925418,0.0020753378,0.00057030714
0.022495275,0.2739967,0.5003207,0.123810284,0.061744645,0.015596111,0.0008839437,0.0011523737
0.015538238,0.14305381,0.5553306,0.22610314,0.022401396,0.03711006,0.00025594753,0.00020684689
0.01265172,0.10012499,0.58595306,0.19516404,0.008717055,0.09691176,0.00031069366,0.00016667052
0.01936064,0.063305005,0.3464977,0.14654203,0.012211346,0.41104943,0.0008859336,0.00014791124
0.014311565,0.051353723,0.32245177,0.5087415,0.00845693,0.09208961,0.0019382711,0.0006565925
0.020761084,0.14609312,0.2935049,0.4579773,0.022823684,0.05695445,0.0015450226,0.00034048216
0.059051663,0.31599784,0.28577963,0.24754083,0.03948308,0.04905196,0.0018407141,0.0012543425
0.022406356,0.20924897,0.37539375,0.23649672,0.093844816,0.060917895,0.0011690207,0.0005224251
0.013948363,0.062096618,0.45441008,0.34792882,0.019155866,0.10164186,0.000570075,0.0002482515
0.042678613,0.17302977,0.26854852,0.39060006,0.013911832,0.11099624,0.00010837354,0.00012658784
0.09659793,0.37031624,0.24249823,0.021722246,0.044611212,0.22216783,0.0018506596,0.0002356329
0.058211196,0.33851105,0.23979026,0.009748331,0.01844629,0.33271787,0.0024059156,0.00016906435
0.0195581,0.26855546,0.445789,0.05166002,0.03438603,0.1760366,0.0037206663,0.00029403938
0.08225522,0.22085777,0.4223376,0.19889097,0.010387931,0.05805042,0.006294708,0.00092537556
0.031415537,0.2849674,0.56042975,0.04751467,0.008753859,0.059991624,0.0059255105,0.0010016179
0.04167745,0.16961487,0.355883,0.23320565,0.013342984,0.18131706,0.0036575384,0.0013015665
0.030420799,0.17294721,0.1508754,0.19985029,0.06644353,0.37451866,0.004471352,0.00047275305
0.02331312,0.067166716,0.25537962,0.14481436,0.02719165,0.4789454,0.003073014,0.000115983676
0.0050047264,0.32129538,0.5361475,0.08294667,0.015321753,0.03797788,0.0011548992,0.00015125207
0.00996164,0.06597014,0.22665533,0.6180889,0.01995317,0.05911842,0.0001979911,5.4417706e-05
0.04744604,0.17046615,0.356701,0.28815955,0.046384964,0.08999498,0.0006466918,0.00020071962
0.17684133,0.100610755,0.28019637,0.17692581,0.11521955,0.1486395,0.0010065548,0.00056014984
0.007510481,0.17030424,0.2592764,0.037734166,0.07483603,0.44681388,0.0034513895,7.343497e-05
0.019245043,0.051975083,0.17110251,0.11104649,0.024976084,0.61693776,0.0045782034,0.00013881693
0.017088618,0.070020676,0.27915585,0.59911543,0.0068642194,0.027605275,0.00012696003,2.298071e-05
0.032424413,0.2508373,0.17816809,0.47975543,0.02391007,0.03164908,0.0022670706,0.0009884764
0.03211292,0.47721434,0.22292614,0.23402286,0.028105285,0.003989153,0.0012289983,0.00040035637
0.14460711,0.51803267,0.15698123,0.15272433,0.014502152,0.007695584,0.0031791944,0.0022777324
0.06828802,0.48958042,0.2592281,0.15256704,0.00906991,0.01766695,0.0029774718,0.0006221138
0.14528844,0.35601252,0.41103783,0.051514987,0.009402997,0.024284383,0.0021017876,0.00035713744
0.19826826,0.22091304,0.36666927,0.060257025,0.006434994,0.13024816,0.016525187,0.0006841554
0.27267846,0.25811648,0.29869404,0.08565057,0.006283823,0.026925594,0.049320117,0.0023309004
