TUMOR,STROMA,COMPLEX,LYMPHO,DEBRIS,MUCOSA,ADIPOSE,EMPTY
0.0047561927,0.14148282,0.08136165,0.0053038755,0.72081953,0.0058580474,0.03681258,0.003605299
0.013959331,0.026245695,0.013568638,0.00057900604,0.84617746,0.00093101664,0.07080549,0.027733311
0.009107207,0.031603202,0.006099665,0.00084499834,0.21136571,0.00032062826,0.10804982,0.6326088
0.0053602257,0.090531155,0.034558732,0.0001595909,0.50949347,4.674808e-05,0.14907533,0.2107748
0.034624986,0.18227792,0.052561685,0.0039594513,0.39816904,0.00021826864,0.1087145,0.21947421
0.023988748,0.4123676,0.14190365,0.0015740984,0.383767,0.000102885795,0.023165883,0.01313016
0.002843859,0.7512505,0.121420436,0.0012728863,0.12085107,0.00024148928,0.0017878407,0.00033200916
0.0031743376,0.11158774,0.05435211,0.0008206351,0.82470596,0.0011911681,0.004027165,0.00014083652
0.00048942433,0.03896732,0.009968824,0.0008700271,0.94622713,0.00044196768,0.0029832735,5.1969255e-05
0.0025450115,0.020159615,0.027850041,0.0033340245,0.80575895,0.0011458616,0.127021,0.012185587
0.0011965411,0.016776258,0.0038376763,0.00072429486,0.9384812,0.0003806725,0.034502227,0.00410101
0.0005743391,0.16433902,0.009810162,0.0009404858,0.44736427,8.7211156e-05,0.31729308,0.059591465
0.0022811678,0.03440292,0.010861338,0.003288116,0.56708753,0.00014208406,0.27023065,0.11170621
0.00020375464,0.09574073,0.012836499,0.00087150687,0.42768195,0.00020205462,0.40382344,0.058640122
0.0013100038,0.20858084,0.044172388,0.003475315,0.70168024,0.0012309921,0.03044094,0.0091092475
0.010414693,0.07815039,0.021832012,0.000978581,0.81577724,0.0012739094,0.06102864,0.010544495
0.0054623503,0.2518058,0.0049599656,0.0007302524,0.6475508,0.006992632,0.08005842,0.0024397455
0.04696064,0.11194243,0.029813139,0.0115105845,0.6206647,0.08832995,0.08800217,0.0027763403
0.03568819,0.027469529,0.14405383,0.47812432,0.051714983,0.2066107,0.053155,0.0031834242
0.060366962,0.0039844112,0.06694474,0.5134212,0.005426564,0.34726748,0.0020973186,0.00049138075
0.016013563,0.09145536,0.08061067,0.20133522,0.16362423,0.37184852,0.07191078,0.0032015766
0.0007468349,0.23048379,0.06654006,0.00083902985,0.68994313,0.005155987,0.0058239247,0.0004671862
0.0023563344,0.34412634,0.14197172,0.0013335686,0.5013999,0.0023274203,0.006127454,0.0003572729
0.0016183873,0.7317533,0.10077013,0.0040494483,0.15528981,0.0004902946,0.0055691735,0.0004593972
0.0022326629,0.56856066,0.22058618,0.017939694,0.18176065,0.0035116875,0.0050880653,0.0003203882
0.00010229549,0.39733496,0.023481982,0.00061224995,0.5719785,0.00010504663,0.00637083,1.411117e-05
0.00028078575,0.2788612,0.0039604,0.0001930915,0.71310455,1.4179361e-05,0.0034001644,0.00018554082
0.030959964,0.1010159,0.022986563,0.003929705,0.8113985,0.00082178664,0.025642889,0.0032445665
0.0776944,0.4056322,0.25963798,0.023359157,0.17765558,0.015948486,0.033673014,0.006399088
0.0055618105,0.19240044,0.60646296,0.03879137,0.06860535,0.084418535,0.0036108063,0.00014861512
0.008282753,0.20441346,0.5097525,0.15070991,0.029181665,0.09385426,0.0033017474,0.0005037788
0.0024605244,0.35944465,0.49531323,0.078072526,0.015248414,0.04763143,0.0016777712,0.00015142682
0.010590195,0.17759179,0.44063678,0.08078784,0.08802602,0.20092165,0.0012062525,0.00023937842
0.0042276075,0.09530591,0.16727835,0.048267122,0.4874121,0.19728258,0.00012064956,0.00010574579
0.02081883,0.027131714,0.07934851,0.4439639,0.024020318,0.40401068,0.0006007532,0.00010528891
0.0042393436,0.0011548193,0.005060929,0.9234912,0.0074460474,0.05784508,0.0005858925,0.00017663004
0.0003093559,0.00018819835,0.0022120299,0.9483934,0.0066379635,0.04218536,6.255246e-05,1.1190528e-05
0.0014128513,0.00019776866,0.0030903658,0.9651207,0.0048722085,0.024959473,0.00024146397,0.000105150415
0.001857181,0.0013136552,0.009214125,0.8467804,0.014640843,0.123678945,0.0021085024,0.0004063892
0.010295261,0.0009432046,0.016022662,0.8927072,0.0046095666,0.07525728,9.420758e-05,7.070749e-05
0.041611068,0.00088529824,0.010734358,0.73866564,0.009398605,0.19829416,0.0002808005,0.00013002602
0.057002246,0.0033120327,0.007940165,0.7910398,0.079855494,0.053701133,0.004528087,0.002621103
0.00087978895,3.2713884e-05,0.0006772592,0.97612745,0.0011451556,0.021038441,2.9299264e-05,6.99448e-05
0.010571396,0.0008629643,0.007599622,0.71656233,0.030005058,0.23343116,0.00040641028,0.0005610639
0.0073404866,0.00063737243,0.007057567,0.9331768,0.012303886,0.038998388,0.00021660703,0.00026902786
0.00072191004,0.00020974084,0.0045046587,0.9860817,0.0019809077,0.0064705517,2.4692605e-05,5.7035604e-06
0.00026968762,0.00014961115,0.0024891996,0.98914766,0.0014742205,0.0064544487,1.0953413e-05,4.2507036e-06
0.00063274335,0.00015983723,0.003110152,0.986257,0.0004707446,0.009314542,3.690951e-05,1.7965389e-05
0.0011199755,7.809176e-05,0.0008951049,0.9934075,0.00041350586,0.004053587,2.105356e-05,1.1188342e-05
