TUMOR,STROMA,COMPLEX,LYMPHO,DEBRIS,MUCOSA,ADIPOSE,EMPTY
0.9997274,5.0362514e-06,0.00017237502,1.1793014e-05,3.159079e-05,5.179567e-05,3.1924915e-10,2.8781843e-11
0.90865886,0.006862989,0.04268327,0.013939492,0.014807308,0.012710094,0.0002930597,4.4961973e-05
0.9520591,0.0009927502,0.0218049,0.00379285,0.0036448638,0.017648198,5.1933832e-05,5.3483927e-06
0.63800836,0.0052940617,0.043110292,0.014107399,0.003110773,0.2961576,0.00018245378,2.9006944e-05
0.024451632,0.008083379,0.012506375,0.00089194597,0.0008222051,0.9525308,0.00069037423,2.3224768e-05
0.012065665,0.0016052043,0.0019991947,0.00019289971,0.0011234526,0.98249185,0.00051288656,8.764881e-06
0.70483536,0.028691964,0.04992931,0.018098462,0.014258158,0.18023275,0.0031786375,0.0007753111
0.66395277,0.056600496,0.065381154,0.07423975,0.008111012,0.1268463,0.0025502252,0.0023183036
0.72507566,0.03532366,0.08344847,0.05533857,0.0068750726,0.09219213,0.0013608652,0.0003855369
0.64681274,0.021638362,0.16489892,0.11793824,0.008997867,0.039211687,0.00041408543,8.8147906e-05
0.44441816,0.005185127,0.028527137,0.109699875,0.00088877865,0.41064316,0.00056843355,6.931568e-05
0.7993064,0.0028279556,0.014740114,0.07391092,0.0015346234,0.10739142,0.00024238802,4.6112833e-05
0.9797497,0.00084236026,0.003185286,0.0007157355,0.0009401986,0.014527667,2.671871e-05,1.2360528e-05
0.9977912,6.957452e-05,0.00079462386,0.0001777027,0.0006088777,0.00055609,1.5231235e-06,3.9167813e-07
0.26419613,0.0037338848,0.030903006,0.006983736,0.0035356663,0.6903506,0.00028423942,1.2737943e-05
0.42169172,0.011796517,0.121886455,0.009564669,0.01601945,0.41882828,0.00015591562,5.6868168e-05
0.8391926,0.0075423,0.06762409,0.05286474,0.0054367464,0.02723988,6.5387234e-05,3.4319077e-05
0.759978,0.0012980714,0.014636882,0.019766161,0.0024944502,0.2014794,0.000294771,5.2308933e-05
0.98583895,0.0005500841,0.0042629847,0.0027123524,0.0013011931,0.005258963,6.500195e-05,1.0471151e-05
0.9964934,0.00023293229,0.0018497875,0.00054351793,0.00055454345,0.00026450274,6.001476e-05,1.2907551e-06
0.99435645,3.6514728e-05,0.0007348805,0.0021302938,0.0010468293,0.0016300577,6.3526866e-05,1.2645385e-06
0.93919164,0.0011360442,0.011163146,0.02204812,0.01590577,0.0095725525,0.0008386816,0.00014404926
0.94624704,0.0015097308,0.01472409,0.0059434567,0.028838674,0.0020082004,0.0003567257,0.00037200825
0.9783628,0.00025112598,0.006192165,0.002872094,0.008456251,0.0038379445,2.0644642e-05,7.0288374e-06
0.9923316,0.00040445713,0.0023790703,0.0012721063,0.0026875557,0.0008042766,3.947305e-05,8.142489e-05
0.9625552,0.001369481,0.00177335,0.00072698604,0.0118865585,0.020975806,0.000634155,7.83046e-05
0.7128346,0.061244346,0.032739807,0.021669194,0.054575298,0.08449325,0.01715164,0.0152918985
0.8633269,0.003444992,0.005609062,0.0016038516,0.020927748,0.10365053,0.001279396,0.00015750331
0.8410164,0.00076510257,0.0027264592,0.0022289709,0.0040899147,0.14799817,0.001129748,4.5180008e-05
0.57988334,0.0017151193,0.004048713,0.008180419,0.0031772226,0.3971588,0.005669183,0.00016713615
0.96549356,0.0007766338,0.0013937841,0.0089493515,0.0014640308,0.021627452,0.000255727,3.9358594e-05
0.9847869,0.0010503241,0.0025003105,0.0069109006,0.001168621,0.003495662,5.8964237e-05,2.8310866e-05
0.9706177,0.0011171048,0.0011458002,0.0065332255,0.006928764,0.01271834,0.00090856047,3.048166e-05
0.5852006,0.008754379,0.006670529,0.014638601,0.008116953,0.37446794,0.002121634,2.9421999e-05
0.9508911,0.0020948222,0.006962811,0.009498424,0.0026894393,0.027780607,6.3149986e-05,1.9561197e-05
0.98689485,0.0017282846,0.0024702388,0.0016194205,0.0016033853,0.005631478,4.253646e-05,9.755751e-06
0.9767969,0.00047303844,0.0033763747,0.0046025454,0.003457701,0.0109905,0.00025488425,4.806044e-05
0.93973833,0.00018165064,0.0019698031,0.0010093696,0.000795347,0.056224097,6.8583366e-05,1.272808e-05
0.8247852,0.004690287,0.02792548,0.00850554,0.012945484,0.11968364,0.001124893,0.00033951324
0.5428625,0.0053013586,0.024993276,0.039205365,0.08072537,0.30352575,0.0031175723,0.0002688157
0.090912536,0.012853799,0.12446138,0.028236886,0.020017834,0.7226751,0.00064712064,0.00019530098
0.28445435,0.007826444,0.09597557,0.022560347,0.0082205115,0.58028865,0.00048189185,0.00019221897
0.29064348,0.010292823,0.10882419,0.036499795,0.0071926387,0.5450684,0.0011160865,0.00036256228
0.71826327,0.008730386,0.06074928,0.16672973,0.025034523,0.01957135,0.00065973285,0.00026178933
0.9955805,5.3648968e-05,0.00040648758,0.0027195949,0.00033837074,0.0008869924,1.0770926e-05,3.5943733e-06
0.9989034,8.189959e-05,0.00035359053,0.00055410014,8.099972e-05,2.0504483e-05,4.689091e-06,9.439845e-07
0.9983689,9.572163e-05,0.0006115724,0.0004886869,0.00029311414,0.00013737289,4.314156e-06,3.7204592e-07
0.97363347,0.0047775037,0.010262153,0.0026930158,0.0049240817,0.0036677269,2.0680012e-05,2.1488107e-05
0.96987593,0.0010953589,0.011513585,0.01134368,0.004038826,0.0020588262,5.0554198e-05,2.3360946e-05
0.9459738,0.0026103968,0.0151213035,0.011340831,0.014435172,0.010312369,0.00015007504,5.603265e-05
0.12002103,0.3869751,0.07425027,0.006525732,0.27008468,0.14015467,0.0017540117,0.00023455684
0.21429321,0.5538397,0.10966638,0.005918947,0.0047868337,0.1048432,0.006383793,0.00026783277
0.7419567,0.065460935,0.025401622,0.0022438786,0.0696247,0.07998965,0.015271361,5.123239e-05
0.8377185,0.014234885,0.018504774,0.008771665,0.06355422,0.055778116,0.0012378934,0.00019994844
0.95439184,0.001806185,0.006374914,0.0013300666,0.027790362,0.007968012,0.00030639136,3.2143747e-05
0.8136349,0.00086403196,0.003044678,0.001309138,0.00503902,0.17568606,0.00040429915,1.802842e-05
0.5071002,0.0073558306,0.062771186,0.24997628,0.006188013,0.16653094,5.0041137e-05,2.75468e-05
0.47317818,0.0051784185,0.065676235,0.06016623,0.00441683,0.3911951,0.00016384936,2.5123136e-05
0.24105686,0.040217713,0.25706124,0.054636978,0.01996794,0.3866151,0.00032707572,0.00011718077
0.064606726,0.01984269,0.11451357,0.027665561,0.0065950607,0.76598084,0.0006513156,0.00014420111
0.3801783,0.0040926607,0.033766523,0.00763303,0.006796699,0.5663862,0.0010510265,9.563314e-05
0.92509,0.0015874637,0.0033017923,0.017960617,0.0045630704,0.044606112,0.0028764682,1.4611022e-05
0.9089565,0.0029974915,0.012757862,0.02442301,0.0115628205,0.038751215,0.0004217567,0.00012943342
0.9309846,0.0017474816,0.018791184,0.031313263,0.008409177,0.008420114,0.0002770382,5.718643e-05
